system:index,B11_median,B12_median,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8A_median,B8_median,B9_median,cloud_cover,clouds_count,date,lat,lon,product_id,sensor,shadows_count,site_no,solar_az,solar_zen,water_median,.geo
20160718T032542_20160903T195552_T51WWQ_2,50.00000000000001,36.99999999999999,1153.0,351,808.0,571.0,435.99999999999994,394.0,284.00000000000006,264.0,190.0,218.0,66.0,3.4823,351,2016-07-18,66.76905,123.39458,S2A_OPER_PRD_MSIL1C_PDMC_20160904T185853_R018_V20160718T032542_20160718T032540,Sentinel-2A,351,Lena,173.555490435037,46.2750588962417,0.8377500772476196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160719T061632_20160719T061634_T44WPC_1,625.0,468.0,2129.0,218,1685.0,1364.0,1162.0,1192.0,1409.0,1478.6666666666667,1458.75,1314.5,721.0,13.0799,218,2016-07-19,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160719T061632_N0204_R034_T44WPC_20160719T061634,Sentinel-2A,218,Yenisey,177.947781821379,49.028815481421,0.3659522384405136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160719T061632_20160719T061634_T45WVS_1,626.0,470.0,2138.0,227,1689.0,1364.0,1164.5,1193.0,1410.3522099447512,1481.0,1467.0,1320.5,729.0,33.7154,227,2016-07-19,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160719T061632_N0204_R034_T45WVS_20160719T061634,Sentinel-2A,227,Yenisey,179.05788643927,48.1664341458151,0.3653305835194058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160719T061632_20160719T061634_T45WVT_1,626.0,470.0,2138.0,227,1689.0,1364.0,1164.6,1193.0,1410.3522099447512,1481.0,1467.0,1320.5,729.0,18.9649,227,2016-07-19,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160719T061632_N0204_R034_T45WVT_20160719T061634,Sentinel-2A,227,Yenisey,178.941795014693,49.0631629209219,0.3653305835194058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160719T061634_20160719T100412_T44WPC_1,625.0,468.0,2129.0,218,1685.0,1364.0,1162.0,1192.0,1409.0,1478.6666666666667,1458.75,1314.5,721.0,13.0799,218,2016-07-19,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160719T112917_R034_V20160719T061634_20160719T061634,Sentinel-2A,218,Yenisey,177.947781821379,49.028815481421,0.3659522384405136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160719T061634_20160719T100412_T45WVS_1,626.0,470.0,2138.0,227,1689.0,1364.0,1164.5,1193.0,1410.3522099447512,1481.0,1467.0,1320.5,729.0,33.7154,227,2016-07-19,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160719T112917_R034_V20160719T061634_20160719T061634,Sentinel-2A,227,Yenisey,179.05788643927,48.1664341458151,0.3653305835194058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160719T061634_20160719T100412_T45WVT_1,626.0,470.0,2138.0,227,1689.0,1364.0,1164.6,1193.0,1410.3522099447512,1481.0,1467.0,1320.5,729.0,18.9649,227,2016-07-19,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160719T112917_R034_V20160719T061634_20160719T061634,Sentinel-2A,227,Yenisey,178.941795014693,49.0631629209219,0.3653305835194058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160724T070622_20160724T070701_T41WPP_0,38.0,24.0,1229.0,350,846.0,570.9999999999999,410.00000000000006,385.99999999999994,272.0,254.0,180.99999999999997,202.0,61.0,13.0962,350,2016-07-24,66.63000000000001,66.6,S2A_MSIL1C_20160724T070622_N0204_R106_T41WPP_20160724T070701,Sentinel-2A,350,Ob,170.403681705678,46.6892897549472,0.875679996797217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160724T070622_20160724T070701_T41WPQ_0,38.0,24.0,1229.0,350,846.0,570.9999999999999,410.00000000000006,385.99999999999994,272.0,253.99999999999997,180.99999999999997,201.99999999999997,61.0,21.4865,350,2016-07-24,66.63000000000001,66.6,S2A_MSIL1C_20160724T070622_N0204_R106_T41WPQ_20160724T070701,Sentinel-2A,350,Ob,170.625591314819,47.5677379594518,0.875679996797217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160724T070701_20160724T105422_T41WPP_0,38.0,24.0,1229.0,350,846.0,570.9999999999999,410.00000000000006,385.99999999999994,272.0,254.0,180.99999999999997,202.0,61.0,13.0962,350,2016-07-24,66.63000000000001,66.6,S2A_OPER_PRD_MSIL1C_PDMC_20160725T035642_R106_V20160724T070701_20160724T070701,Sentinel-2A,350,Ob,170.403681705678,46.6892897549472,0.875679996797217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160724T070701_20160724T105422_T41WPQ_0,38.0,24.0,1229.0,350,846.0,570.9999999999999,410.00000000000006,385.99999999999994,272.0,253.99999999999997,180.99999999999997,201.99999999999997,61.0,21.4865,350,2016-07-24,66.63000000000001,66.6,S2A_OPER_PRD_MSIL1C_PDMC_20160725T035642_R106_V20160724T070701_20160724T070701,Sentinel-2A,350,Ob,170.625591314819,47.5677379594518,0.875679996797217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T060632_20160726T060856_T44WPC_1,34.00000000000001,20.999999999999996,1134.0,346,762.0,478.0,276.0,240.0,224.0,200.0,142.99999999999994,164.99999999999997,65.0,0.163391779528541,346,2016-07-26,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160726T060632_N0500_R134_T44WPC_20231030T224834,Sentinel-2A,346,Yenisey,174.862381197241,50.5111718122164,0.8673107816030343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T060632_20160726T060856_T45WVS_1,34.0,21.0,1135.0,353,762.0,478.00000000000006,277.0,240.00000000000006,223.0,199.99999999999997,143.00000000000003,163.99999999999997,64.99999999999999,0.0767131076094685,353,2016-07-26,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160726T060632_N0500_R134_T45WVS_20231030T224834,Sentinel-2A,353,Yenisey,175.921803319924,49.6338854850288,0.8672949885009626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T060632_20160726T060856_T45WVT_1,34.0,21.0,1135.0,353,762.0,478.00000000000006,277.0,240.00000000000006,223.99999999999997,199.99999999999997,143.0,163.99999999999997,65.00000000000003,0.205051670280469,353,2016-07-26,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160726T060632_N0500_R134_T45WVT_20231030T224834,Sentinel-2A,353,Yenisey,175.846117014506,50.5304553236427,0.8672949885009626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T060856_20160726T095948_T44WPC_1,34.0,20.999999999999996,1132.0,346,763.0,478.00000000000006,277.0,241.0,222.0,200.0,144.0,164.00000000000003,64.99999999999999,0.0428,346,2016-07-26,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160727T024301_R134_V20160726T060856_20160726T060856,Sentinel-2A,346,Yenisey,174.861271429094,50.5110744104861,0.868847316808224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T060856_20160726T095948_T45WVS_1,33.99999999999999,21.0,1132.0,353,763.0,478.0,277.0,240.0,221.99999999999997,200.0,143.99999999999994,164.00000000000003,64.99999999999999,0.0,353,2016-07-26,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160727T024301_R134_V20160726T060856_20160726T060856,Sentinel-2A,353,Yenisey,175.920674284737,49.6337833623069,0.8683831244707108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T060856_20160726T095948_T45WVT_1,33.99999999999999,21.0,1132.0,353,763.0,478.0,277.0,239.99999999999997,222.0,199.99999999999997,144.0,164.00000000000003,65.0,0.0687,353,2016-07-26,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160727T024301_R134_V20160726T060856_20160726T060856,Sentinel-2A,353,Yenisey,175.845006133106,50.5303525399872,0.8683831244707108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160806T204022_20160806T204319_T08WNV_5,860.0,531.0,1708.0,6,1359.0,1290.0,1226.0,1244.0,1228.0,1218.0,978.0,1281.0,790.0,39.4284,6,2016-08-06,67.45,-133.74,S2A_MSIL1C_20160806T204022_N0204_R014_T08WNV_20160806T204319,Sentinel-2A,6,Mackenzie,175.564575554415,50.7823645853314,0.20000000298023224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160806T204319_20160807T000035_T08WNV_5,860.0,531.0,1708.0,6,1359.0,1290.0,1226.0,1244.0,1228.0,1218.0,978.0,1281.0,790.0,39.4284,6,2016-08-06,67.45,-133.74,S2A_OPER_PRD_MSIL1C_PDMC_20160808T035036_R014_V20160806T204319_20160806T204319,Sentinel-2A,6,Mackenzie,175.564575554415,50.7823645853314,0.20000000298023224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160808T061632_20160808T061633_T45WVT_1,672.0,753.0,1419.0,9,1140.0,826.0,645.0,643.0,712.0,714.0,697.0,691.0,229.0,12.9183,9,2016-08-08,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160808T061632_N0204_R034_T45WVT_20160808T061633,Sentinel-2A,9,Yenisey,179.190705848844,53.8173994759836,0.12956419587135315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160808T061633_20160808T095748_T45WVT_1,672.0,753.0,1419.0,9,1140.0,826.0,645.0,643.0,712.0,714.0,697.0,691.0,229.0,12.9183,9,2016-08-08,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160808T170401_R034_V20160808T061633_20160808T061633,Sentinel-2A,9,Yenisey,179.190705848844,53.8173994759836,0.12956419587135315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160813T070622_20160813T070700_T41WPP_0,325.38023952095807,205.5,1704.0,350,1288.25,982.0,762.75,758.508982035928,734.4770813844714,752.0968992248063,690.0,646.0,194.0,19.105,350,2016-08-13,66.63000000000001,66.6,S2A_MSIL1C_20160813T070622_N0204_R106_T41WPP_20160813T070700,Sentinel-2A,350,Ob,171.395828141334,51.8979391495815,0.5210374338684902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160813T070622_20160813T105532_T41WPP_0,325.38023952095807,205.5,1704.0,350,1288.25,982.0,762.75,758.508982035928,734.4770813844714,752.0968992248063,690.0,646.0,194.0,19.105,350,2016-08-13,66.63000000000001,66.6,S2A_OPER_PRD_MSIL1C_PDMC_20160814T180431_R106_V20160813T070622_20160813T070700,Sentinel-2A,350,Ob,171.395828141334,51.8979391495815,0.5210374338684902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160816T222532_20160816T222535_T03VXJ_4,45.0,25.0,1403.9999999999998,342,1199.0,1131.0,1144.0000000000002,1092.9999999999998,869.9999999999999,897.9999999999998,665.0,728.0,90.0,39.1837,342,2016-08-16,61.93,-162.88,S2A_MSIL1C_20160816T222532_N0204_R015_T03VXJ_20160816T222535,Sentinel-2A,342,Yukon,172.286655315209,48.5341055172265,0.9239902496337891,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160816T222532_20160816T235839_T03VXJ_4,45.0,25.0,1403.9999999999998,342,1199.0,1131.0,1144.0000000000002,1092.9999999999998,869.9999999999999,897.9999999999998,665.0,728.0,90.0,39.1837,342,2016-08-16,61.93,-162.88,S2A_OPER_PRD_MSIL1C_PDMC_20160817T205137_R015_V20160816T222532_20160816T222535,Sentinel-2A,342,Yukon,172.286655315209,48.5341055172265,0.9239902496337891,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160829T223532_20160829T223532_T03VXJ_4,35.0,23.0,1138.0,63,901.0,731.0,652.0,617.0,514.0,517.0,401.0,428.0,67.0,41.3639,63,2016-08-29,61.93,-162.88,S2A_MSIL1C_20160829T223532_N0204_R058_T03VXJ_20160829T223532,Sentinel-2A,63,Yukon,176.784148024,52.8052436377,0.9090909361839294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160829T223532_20160830T001105_T03VXJ_4,35.0,23.0,1138.0,63,901.0,731.0,652.0,617.0,514.0,517.0,401.0,428.0,67.0,41.3639,63,2016-08-29,61.93,-162.88,S2A_OPER_PRD_MSIL1C_PDMC_20160830T185448_R058_V20160829T223532_20160829T223532,Sentinel-2A,63,Yukon,176.784148023714,52.8052436376918,0.9090909361839294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T034532_20160902T034534_T51WWQ_2,35.00000000000001,20.0,1220.0,351,880.0,640.0,481.0,415.0,285.0,258.0,186.0,206.99999999999994,54.0,0.0,351,2016-09-02,66.76905,123.39458,S2A_MSIL1C_20160902T034532_N0500_R104_T51WWQ_20230930T171711,Sentinel-2A,351,Lena,181.887488826353,59.3559275938696,0.8967657320773339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T034532_20160902T074215_T51WWQ_2,35.0,19.0,1217.9999999999998,351,881.0,642.0,482.0000000000001,415.0,283.00000000000006,258.00000000000006,184.0,205.99999999999997,56.0,0.0,351,2016-09-02,66.76905,123.39458,S2A_OPER_PRD_MSIL1C_PDMC_20160902T185050_R104_V20160902T034532_20160902T034534,Sentinel-2A,351,Lena,181.886286635967,59.35578812623,0.8972332799769599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T070622_20160902T070657_T41WPP_0,40.0,28.0,1297.9999999999998,350,905.0,634.0,427.0,416.00000000000006,278.00000000000006,256.0,177.99999999999997,202.0,67.0,0.320898048316999,350,2016-09-02,66.63000000000001,66.6,S2A_MSIL1C_20160902T070622_N0500_R106_T41WPP_20231028T094045,Sentinel-2A,350,Ob,173.388373007662,58.5992802146243,0.8814814245432294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T070622_20160902T070657_T41WPQ_0,40.0,28.0,1297.9999999999998,350,905.0,634.0,427.0,416.00000000000006,278.00000000000006,256.0,177.99999999999997,202.0,67.0,2.04250886732702,350,2016-09-02,66.63000000000001,66.6,S2A_MSIL1C_20160902T070622_N0500_R106_T41WPQ_20231028T094045,Sentinel-2A,350,Ob,173.526095562389,59.4854477015237,0.8814814245432294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T070622_20160902T105807_T41WPP_0,39.0,28.999999999999996,1298.0,350,905.0000000000001,634.0,425.00000000000006,414.0,278.0,256.0,180.0,201.99999999999997,70.0,0.0435,350,2016-09-02,66.63000000000001,66.6,S2A_OPER_PRD_MSIL1C_PDMC_20160903T211558_R106_V20160902T070622_20160902T070657,Sentinel-2A,350,Ob,173.38719182079,58.5992453440872,0.8843699129564422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T070622_20160902T105807_T41WPQ_0,39.0,28.999999999999996,1298.0,350,905.0000000000001,634.0,425.00000000000006,414.0,278.0,256.0,180.00000000000003,201.99999999999997,70.0,1.5351,350,2016-09-02,66.63000000000001,66.6,S2A_OPER_PRD_MSIL1C_PDMC_20160903T211558_R106_V20160902T070622_20160902T070657,Sentinel-2A,350,Ob,173.524927608106,59.4854100188127,0.8843699129564422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T202932_20160902T203422_T08WNV_5,877.0,766.0,1817.0,10,1511.0,1265.0,1115.0,1137.0,1143.0,1176.0,1161.0,1095.0,424.0,14.7872,10,2016-09-02,67.45,-133.74,S2A_MSIL1C_20160902T202932_N0204_R114_T08WNV_20160902T203422,Sentinel-2A,10,Mackenzie,174.835075822,59.6804231331,0.19262494146823883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160902T202932_20160903T000514_T08WNV_5,877.0,766.0,1817.0,10,1511.0,1265.0,1115.0,1137.0,1143.0,1176.0,1161.0,1095.0,424.0,14.7872,10,2016-09-02,67.45,-133.74,S2A_OPER_PRD_MSIL1C_PDMC_20160903T214914_R114_V20160902T202932_20160902T203422,Sentinel-2A,10,Mackenzie,174.835075821953,59.6804231331485,0.19262494146823883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160904T060632_20160904T060631_T44WPC_1,27.999999999999996,13.999999999999998,1370.0000000000002,346,933.0,574.9999999999999,341.0,294.0,249.0,218.0,167.0,181.99999999999994,74.0,2.39816561911742,346,2016-09-04,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160904T060632_N0500_R134_T44WPC_20230928T042940,Sentinel-2A,346,Yenisey,177.402239071192,62.7847941258121,0.9065887629985809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160904T060632_20160904T060631_T45WVS_1,28.0,13.999999999999998,1368.0,353,933.0000000000001,575.0,341.00000000000006,295.0,248.00000000000003,217.99999999999997,165.0,182.0,76.99999999999999,12.1733,353,2016-09-04,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160904T060632_N0204_R134_T45WVS_20160904T060631,Sentinel-2A,353,Yenisey,178.402031129,61.9192590872,0.9070586108818876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160904T060632_20160904T060631_T45WVT_1,28.0,13.999999999999998,1368.0,353,933.0,575.0,341.00000000000006,295.00000000000006,247.99999999999994,218.00000000000003,165.0,182.0,77.0,4.8493,353,2016-09-04,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160904T060632_N0204_R134_T45WVT_20160904T060631,Sentinel-2A,353,Yenisey,178.297571448,62.8161485538,0.9064856959810877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160904T060632_20160904T094722_T44WPC_1,28.0,14.000000000000004,1367.9999999999998,346,933.0,574.9999999999999,340.0,295.00000000000006,249.0,218.0,166.0,181.99999999999994,77.99999999999999,2.2719,346,2016-09-04,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160904T201755_R134_V20160904T060632_20160904T060631,Sentinel-2A,346,Yenisey,177.401092368228,62.784706837925,0.9060402512550354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160904T060632_20160904T094722_T45WVS_1,28.0,13.999999999999998,1368.0,353,933.0000000000001,575.0,341.00000000000006,295.0,248.00000000000003,217.99999999999997,165.0,182.0,76.99999999999999,12.1733,353,2016-09-04,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160904T201755_R134_V20160904T060632_20160904T060631,Sentinel-2A,353,Yenisey,178.402031128792,61.9192590871947,0.9070586108818876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160904T060632_20160904T094722_T45WVT_1,28.0,13.999999999999998,1368.0,353,933.0,575.0,341.00000000000006,295.00000000000006,247.99999999999994,218.00000000000003,165.0,182.0,77.0,4.8493,353,2016-09-04,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160904T201755_R134_V20160904T060632_20160904T060631,Sentinel-2A,353,Yenisey,178.297571447757,62.8161485537585,0.9064856959810877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160905T071622_20160905T071906_T41WPP_0,52.0,32.0,1334.0,350,950.0000000000001,673.0,461.0,428.487669543773,312.0,287.99999999999994,215.00000000000003,231.00000000000006,66.0,5.737,350,2016-09-05,66.63000000000001,66.6,S2A_MSIL1C_20160905T071622_N0204_R006_T41WPP_20160905T071906,Sentinel-2A,350,Ob,176.597997616,59.6111126478,0.8557479989224824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160905T071622_20160905T071906_T41WPQ_0,52.0,32.0,1334.0,350,950.0000000000001,673.0,461.0,428.487669543773,312.0,287.0,215.0,231.00000000000006,65.99999999999999,24.5217,350,2016-09-05,66.63000000000001,66.6,S2A_MSIL1C_20160905T071622_N0204_R006_T41WPQ_20160905T071906,Sentinel-2A,350,Ob,176.705014349,60.5030225392,0.8557479989224824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160905T071622_20160905T110458_T41WPP_0,52.0,32.0,1334.0,350,950.0000000000001,673.0,461.0,428.487669543773,312.0,287.99999999999994,215.00000000000003,231.00000000000006,66.0,5.737,350,2016-09-05,66.63000000000001,66.6,S2A_OPER_PRD_MSIL1C_PDMC_20160907T075225_R006_V20160905T071622_20160905T071906,Sentinel-2A,350,Ob,176.597997615889,59.6111126478215,0.8557479989224824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160905T071622_20160905T110458_T41WPQ_0,52.0,32.0,1334.0,350,950.0000000000001,673.0,461.0,428.487669543773,312.0,287.0,215.0,231.00000000000006,65.99999999999999,24.5217,350,2016-09-05,66.63000000000001,66.6,S2A_OPER_PRD_MSIL1C_PDMC_20160907T075225_R006_V20160905T071622_20160905T071906,Sentinel-2A,350,Ob,176.705014349182,60.5030225391636,0.8557479989224824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160907T011652_20160907T011651_T57WWS_3,169.0,114.0,1506.0,351,1202.0,980.0,841.9999999999999,764.9999999999999,549.0,533.0000000000001,405.0,460.99999999999994,158.0,0.678999074322912,351,2016-09-07,68.75,161.3,S2A_MSIL1C_20160907T011652_N0500_R031_T57WWS_20230930T005840,Sentinel-2A,351,Kolyma,180.315904757331,62.9519464050775,0.7058249144059306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160907T011652_20160907T030637_T57WWS_3,169.0,113.00000000000001,1508.9999999999998,351,1201.0,977.9999999999999,842.0,766.0,550.0,534.0,402.0,460.0,157.0,0.0719,351,2016-09-07,68.75,161.3,S2A_OPER_PRD_MSIL1C_PDMC_20160908T063241_R031_V20160907T011652_20160907T011651,Sentinel-2A,351,Kolyma,180.314719927393,62.9518462930624,0.7054030100504557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160910T062622_20160910T062752_T45WVS_1,100.00000000000001,62.0,1506.0000000000002,353,1119.0000000000002,733.0,501.00000000000006,434.0,390.99999999999994,371.00000000000006,311.0,304.00000000000006,107.00000000000006,44.7065,353,2016-09-10,69.37340000000002,86.12130000000002,S2A_MSIL1C_20160910T062622_N0204_R077_T45WVS_20160910T062752,Sentinel-2A,353,Yenisey,184.506190088,64.2240413096,0.7600007951259613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160910T062622_20160910T101206_T45WVS_1,100.00000000000001,62.0,1506.0000000000002,353,1119.0000000000002,733.0,501.00000000000006,434.0,390.99999999999994,371.00000000000006,311.0,304.00000000000006,107.00000000000006,44.7065,353,2016-09-10,69.37340000000002,86.12130000000002,S2A_OPER_PRD_MSIL1C_PDMC_20160913T040201_R077_V20160910T062622_20160910T062752,Sentinel-2A,353,Yenisey,184.506190087719,64.2240413095917,0.7600007951259613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160914T010642_20160914T010644_T57WWS_3,20.0,12.000000000000002,1457.0,351,1071.0,720.0,473.0,393.0,266.99999999999994,245.0,169.00000000000003,190.0,77.00000000000001,21.9935,351,2016-09-14,68.75,161.3,S2A_MSIL1C_20160914T010642_N0204_R131_T57WWS_20160914T010644,Sentinel-2A,351,Kolyma,178.236961535,65.6151408478,0.9474761465848502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160914T010642_20160914T025420_T57WWS_3,20.0,12.000000000000002,1457.0,351,1071.0,720.0,473.0,393.0,266.99999999999994,245.0,169.00000000000003,190.0,77.00000000000001,21.9935,351,2016-09-14,68.75,161.3,S2A_OPER_PRD_MSIL1C_PDMC_20160915T183619_R131_V20160914T010642_20160914T010644,Sentinel-2A,351,Kolyma,178.236961535398,65.6151408478175,0.9474761465848502,"{""type"":""MultiPoint"",""coordinates"":[]}"
