system:index,latitude,longitude,site_no,snow_depth,temperature_2m_max,total_precipitation_sum,.geo
19520828_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,278.5175323486328,4.1425228118896484E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520829_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,278.8588562011719,1.2719631058644154E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520830_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,280.94313049316406,9.153902530556479E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520831_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,282.0570831298828,5.985082600545866E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520901_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,279.285400390625,3.323038345115492E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520902_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,280.97216796875,2.5421380769330426E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520903_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,279.54930114746094,1.2813660532629E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520904_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,278.3332977294922,0.001257130503653059,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520905_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,280.9335632324219,2.0799040794372559E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520906_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,281.9872131347656,2.6114284980849334E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520907_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,281.6502685546875,0.0063694558187421535,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520908_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,281.41432189941406,5.475127566683113E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520909_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,281.70082092285156,7.856458418196155E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520910_0,76.111,102.531,taymyr_peninsula,-7.3453647229951E-24,280.5440368652344,0.004204037785427772,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520911_0,76.111,102.531,taymyr_peninsula,0.0021565755208333335,277.8806610107422,0.005395278334617615,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520912_0,76.111,102.531,taymyr_peninsula,0.011515299479166666,275.1728820800781,0.001921042799949646,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520913_0,76.111,102.531,taymyr_peninsula,0.014851888020833334,276.8861389160156,0.0032371222972820135,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520914_0,76.111,102.531,taymyr_peninsula,0.008992513020833334,277.6396789550781,5.058377980162732E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520915_0,76.111,102.531,taymyr_peninsula,0.0037027994791666665,278.8813781738281,0.0017236769199371338,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520916_0,76.111,102.531,taymyr_peninsula,0.0024007161458333335,276.83763122558594,0.005740487575526032,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520917_0,76.111,102.531,taymyr_peninsula,0.006998697916666667,272.2711639404297,8.867859839369885E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520918_0,76.111,102.531,taymyr_peninsula,0.011962890625,275.6327209472656,0.003515738248722755,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520919_0,76.111,102.531,taymyr_peninsula,0.023478190104166668,273.8539581298828,0.00177248716354228,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520920_0,76.111,102.531,taymyr_peninsula,0.025472005208333332,270.2820587158203,1.036524772146663E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520921_0,76.111,102.531,taymyr_peninsula,0.025472005208333332,273.25404357910156,1.703857577126655E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520922_0,76.111,102.531,taymyr_peninsula,0.037353515625,272.1325988769531,0.0023244134447963916,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520923_0,76.111,102.531,taymyr_peninsula,0.042928059895833336,272.715576171875,2.0304322242736816E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520924_0,76.111,102.531,taymyr_peninsula,0.04296875,269.5417022705078,2.690687449558027E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520925_0,76.111,102.531,taymyr_peninsula,0.0435791015625,270.2325744628906,9.422004222869873E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520926_0,76.111,102.531,taymyr_peninsula,0.043009440104166664,269.84864807128906,7.09235668132635E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520927_0,76.111,102.531,taymyr_peninsula,0.045206705729166664,268.2720642089844,6.102353333403698E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520928_0,76.111,102.531,taymyr_peninsula,0.048136393229166664,269.68353271484375,4.933089017526981E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520929_0,76.111,102.531,taymyr_peninsula,0.055826822916666664,269.4421844482422,0.0014840842713965685,"{""type"":""MultiPoint"",""coordinates"":[]}"
19520930_0,76.111,102.531,taymyr_peninsula,0.06722005208333333,269.9369201660156,0.0020906916119542984,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521001_0,76.111,102.531,taymyr_peninsula,0.07466634114583333,267.3421936035156,2.2432723494603124E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521002_0,76.111,102.531,taymyr_peninsula,0.07694498697916667,267.32994079589844,1.5622377395629883E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521003_0,76.111,102.531,taymyr_peninsula,0.07767740885416667,260.8448791503906,1.1772513380492455E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521004_0,76.111,102.531,taymyr_peninsula,0.0802001953125,265.3425750732422,1.776546239398158E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521005_0,76.111,102.531,taymyr_peninsula,0.085205078125,269.4729919433594,0.0021091723331778667,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521006_0,76.111,102.531,taymyr_peninsula,0.09798177083333333,267.22618103027344,7.830447067362911E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521007_0,76.111,102.531,taymyr_peninsula,0.11210123697916667,267.24525451660156,0.003040287350188464,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521008_0,76.111,102.531,taymyr_peninsula,0.12910970052083334,267.6587677001953,0.002485722303390503,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521009_0,76.111,102.531,taymyr_peninsula,0.1514892578125,267.3944854736328,0.00507567822933197,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521010_0,76.111,102.531,taymyr_peninsula,0.17769368489583334,266.2474365234375,0.0013569474219252697,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521011_0,76.111,102.531,taymyr_peninsula,0.180908203125,260.48504638671875,3.057003020217053E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521012_0,76.111,102.531,taymyr_peninsula,0.18583170572916666,265.6673889160156,0.001129406690495216,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521013_0,76.111,102.531,taymyr_peninsula,0.189453125,261.7852020263672,8.919835090637207E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521014_0,76.111,102.531,taymyr_peninsula,0.190185546875,256.56903076171875,1.0637938976287842E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521015_0,76.111,102.531,taymyr_peninsula,0.1912841796875,257.36602783203125,1.8752832426116584E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521016_0,76.111,102.531,taymyr_peninsula,0.22074381510416666,261.2400665283203,0.009045234322513807,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521017_0,76.111,102.531,taymyr_peninsula,0.2597249348958333,260.7493133544922,0.0015607059000899426,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521018_0,76.111,102.531,taymyr_peninsula,0.26416015625,256.6317443847656,5.63842057090369E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521019_0,76.111,102.531,taymyr_peninsula,0.26611328125,258.5654754638672,1.9209360107197426E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521020_0,76.111,102.531,taymyr_peninsula,0.2684733072916667,258.12701416015625,2.5748014439841427E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521021_0,76.111,102.531,taymyr_peninsula,0.2701416015625,253.97242736816406,1.857280731201172E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521022_0,76.111,102.531,taymyr_peninsula,0.2708740234375,250.10543823242188,4.0024518966674805E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521023_0,76.111,102.531,taymyr_peninsula,0.2705078125,255.52413940429688,3.789745960602886E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521024_0,76.111,102.531,taymyr_peninsula,0.2699788411458333,257.25758361816406,2.0282055288589618E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521025_0,76.111,102.531,taymyr_peninsula,0.2685953776041667,256.0827941894531,6.559491055213584E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521026_0,76.111,102.531,taymyr_peninsula,0.270751953125,256.8666687011719,5.500316619873047E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521027_0,76.111,102.531,taymyr_peninsula,0.2775472005208333,256.257568359375,2.567112445035491E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521028_0,76.111,102.531,taymyr_peninsula,0.27978515625,247.82806396484375,1.1783242223373236E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521029_0,76.111,102.531,taymyr_peninsula,0.2803141276041667,243.7364501953125,5.291998371603768E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521030_0,76.111,102.531,taymyr_peninsula,0.2812093098958333,241.8727264404297,7.535815228720821E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521031_0,76.111,102.531,taymyr_peninsula,0.28125,243.73500061035156,4.415512080413464E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521101_0,76.111,102.531,taymyr_peninsula,0.28125,243.42950439453125,8.553266525268555E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521102_0,76.111,102.531,taymyr_peninsula,0.281494140625,241.1505126953125,9.007155894735774E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521103_0,76.111,102.531,taymyr_peninsula,0.2829996744791667,242.69097900390625,8.674561968291528E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521104_0,76.111,102.531,taymyr_peninsula,0.2823079427083333,241.87806701660156,3.698468219681672E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521105_0,76.111,102.531,taymyr_peninsula,0.2822265625,242.66249084472656,9.015202408590994E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521106_0,76.111,102.531,taymyr_peninsula,0.2831217447916667,246.6453857421875,2.368927001903387E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521107_0,76.111,102.531,taymyr_peninsula,0.2870686848958333,253.93357849121094,5.289204777909617E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521108_0,76.111,102.531,taymyr_peninsula,0.2884521484375,257.3711700439453,1.3097226610625512E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521109_0,76.111,102.531,taymyr_peninsula,0.29150390625,258.0991668701172,5.048722027822805E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521110_0,76.111,102.531,taymyr_peninsula,0.300537109375,260.1179656982422,0.002710548043239669,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521111_0,76.111,102.531,taymyr_peninsula,0.3138427734375,258.33143615722656,5.196750163918296E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521112_0,76.111,102.531,taymyr_peninsula,0.3183186848958333,254.14125061035156,4.6588226337007654E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521113_0,76.111,102.531,taymyr_peninsula,0.3192952473958333,252.01097106933594,5.446672435027722E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521114_0,76.111,102.531,taymyr_peninsula,0.3196207682291667,248.82156372070312,3.280699252741215E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521115_0,76.111,102.531,taymyr_peninsula,0.3250325520833333,249.56248474121094,5.501891612880172E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521116_0,76.111,102.531,taymyr_peninsula,0.326416015625,245.8634033203125,4.7078169245651225E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521117_0,76.111,102.531,taymyr_peninsula,0.326171875,244.66635131835938,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521118_0,76.111,102.531,taymyr_peninsula,0.3252766927083333,244.5288543701172,1.724745800402161E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521119_0,76.111,102.531,taymyr_peninsula,0.32470703125,245.2677001953125,1.2980416954633256E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521120_0,76.111,102.531,taymyr_peninsula,0.32421875,244.61302185058594,2.661800692749239E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521121_0,76.111,102.531,taymyr_peninsula,0.323486328125,238.27166748046875,4.302083823404246E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521122_0,76.111,102.531,taymyr_peninsula,0.3232421875,237.57554626464844,-8.181814337149262E-9,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521123_0,76.111,102.531,taymyr_peninsula,0.3232421875,239.7490997314453,5.024671452247276E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521124_0,76.111,102.531,taymyr_peninsula,0.3226318359375,241.3458251953125,2.3666024105750694E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521125_0,76.111,102.531,taymyr_peninsula,0.322265625,237.5243377685547,2.1278858071127615E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521126_0,76.111,102.531,taymyr_peninsula,0.322265625,244.3270721435547,1.3306736946105957E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521127_0,76.111,102.531,taymyr_peninsula,0.3223063151041667,246.955078125,2.8414428233958233E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521128_0,76.111,102.531,taymyr_peninsula,0.3572591145833333,250.16702270507812,0.0039498984812667,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521129_0,76.111,102.531,taymyr_peninsula,0.3621012369791667,250.50689697265625,5.233827722577189E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521130_0,76.111,102.531,taymyr_peninsula,0.3639322916666667,251.97396850585938,0.0011879116295858694,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521201_0,76.111,102.531,taymyr_peninsula,0.3686930338541667,254.53013610839844,7.427632808685303E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521202_0,76.111,102.531,taymyr_peninsula,0.373291015625,256.19854736328125,8.35770368571076E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521203_0,76.111,102.531,taymyr_peninsula,0.3797200520833333,261.46006774902344,0.0012388995982064444,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521204_0,76.111,102.531,taymyr_peninsula,0.3903401692708333,261.45433044433594,0.0010596179288882013,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521205_0,76.111,102.531,taymyr_peninsula,0.396484375,254.56532287597656,9.507149457022024E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521206_0,76.111,102.531,taymyr_peninsula,0.4014485677083333,250.9875030517578,4.6964287759010404E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521207_0,76.111,102.531,taymyr_peninsula,0.4031982421875,246.8960723876953,4.588365550262097E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521208_0,76.111,102.531,taymyr_peninsula,0.40234375,241.02471923828125,1.0967254588933883E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521209_0,76.111,102.531,taymyr_peninsula,0.4015299479166667,241.0480194091797,1.3661384514307429E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521210_0,76.111,102.531,taymyr_peninsula,0.4013671875,237.4612274169922,4.442029421625193E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521211_0,76.111,102.531,taymyr_peninsula,0.4004720052083333,234.74366760253906,1.3220310165706906E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521212_0,76.111,102.531,taymyr_peninsula,0.400390625,232.67178344726562,1.4591216938697471E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521213_0,76.111,102.531,taymyr_peninsula,0.4028727213541667,235.5061492919922,2.3873448361655392E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521214_0,76.111,102.531,taymyr_peninsula,0.4056803385416667,234.73448181152344,1.2872219082282754E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521215_0,76.111,102.531,taymyr_peninsula,0.40625,231.3874053955078,1.1388957432245661E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521216_0,76.111,102.531,taymyr_peninsula,0.406982421875,233.79750061035156,1.252919434477917E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521217_0,76.111,102.531,taymyr_peninsula,0.4072265625,231.56881713867188,6.884335448376078E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521218_0,76.111,102.531,taymyr_peninsula,0.4071044921875,232.84812927246094,3.1322239806286234E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521219_0,76.111,102.531,taymyr_peninsula,0.40625,233.79864501953125,7.79479751145118E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521220_0,76.111,102.531,taymyr_peninsula,0.40625,235.98068237304688,4.76837158203125E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521221_0,76.111,102.531,taymyr_peninsula,0.4058837890625,235.37716674804688,8.803605908269674E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521222_0,76.111,102.531,taymyr_peninsula,0.4052734375,230.54428100585938,4.443526165687217E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521223_0,76.111,102.531,taymyr_peninsula,0.4052734375,239.73403930664062,2.780556314974092E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521224_0,76.111,102.531,taymyr_peninsula,0.4045003255208333,239.6842803955078,1.7063584891729988E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521225_0,76.111,102.531,taymyr_peninsula,0.404296875,237.10618591308594,2.14253094554806E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521226_0,76.111,102.531,taymyr_peninsula,0.4035237630208333,237.78683471679688,4.3168705587959266E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521227_0,76.111,102.531,taymyr_peninsula,0.4033203125,239.871826171875,5.808472565149714E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521228_0,76.111,102.531,taymyr_peninsula,0.402587890625,240.08587646484375,1.8638795822312204E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521229_0,76.111,102.531,taymyr_peninsula,0.40234375,237.8002471923828,2.8312206268310547E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521230_0,76.111,102.531,taymyr_peninsula,0.40234375,232.8559112548828,2.5762738005141728E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19521231_0,76.111,102.531,taymyr_peninsula,0.4020182291666667,231.15487670898438,2.2679566313854593E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530101_0,76.111,102.531,taymyr_peninsula,0.4013671875,234.24163818359375,3.2842158361745533E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530102_0,76.111,102.531,taymyr_peninsula,0.4013671875,235.250244140625,2.003312101805932E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530103_0,76.111,102.531,taymyr_peninsula,0.4058430989583333,237.7975311279297,5.328953266143799E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530104_0,76.111,102.531,taymyr_peninsula,0.4119873046875,236.76904296875,1.281380652358166E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530105_0,76.111,102.531,taymyr_peninsula,0.4137776692708333,234.72714233398438,2.8983056535025753E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530106_0,76.111,102.531,taymyr_peninsula,0.4150390625,233.5926055908203,9.263265667414089E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530107_0,76.111,102.531,taymyr_peninsula,0.4150390625,234.40054321289062,2.18940094782738E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530108_0,76.111,102.531,taymyr_peninsula,0.4163004557291667,241.5193328857422,1.3262033462524414E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530109_0,76.111,102.531,taymyr_peninsula,0.4164225260416667,241.6264190673828,4.8089027302467E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530110_0,76.111,102.531,taymyr_peninsula,0.418701171875,241.02694702148438,2.5829076764694037E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530111_0,76.111,102.531,taymyr_peninsula,0.4182942708333333,237.73358154296875,1.800060272216797E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530112_0,76.111,102.531,taymyr_peninsula,0.41796875,234.3896026611328,4.291239520171075E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530113_0,76.111,102.531,taymyr_peninsula,0.41796875,236.99740600585938,4.6640634536743164E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530114_0,76.111,102.531,taymyr_peninsula,0.4215494791666667,242.7626190185547,4.453301429698797E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530115_0,76.111,102.531,taymyr_peninsula,0.4222005208333333,242.2462921142578,4.059076297835418E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530116_0,76.111,102.531,taymyr_peninsula,0.4248046875,241.4814453125,2.8738997275468137E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530117_0,76.111,102.531,taymyr_peninsula,0.4250895182291667,238.4909210205078,1.846530138394087E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530118_0,76.111,102.531,taymyr_peninsula,0.4247233072916667,240.5502166748047,6.809830665588379E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530119_0,76.111,102.531,taymyr_peninsula,0.423828125,240.37901306152344,2.8312206268310547E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530120_0,76.111,102.531,taymyr_peninsula,0.4228515625,239.45516967773438,1.6623735405119078E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530121_0,76.111,102.531,taymyr_peninsula,0.424560546875,238.6072540283203,2.1949410438537598E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530122_0,76.111,102.531,taymyr_peninsula,0.4267578125,238.36981201171875,4.49657440171336E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530123_0,76.111,102.531,taymyr_peninsula,0.4261067708333333,240.44993591308594,2.8106441050113062E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530124_0,76.111,102.531,taymyr_peninsula,0.4252522786458333,241.01922607421875,5.960464477539063E-8,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530125_0,76.111,102.531,taymyr_peninsula,0.4243977864583333,239.4934844970703,1.8656252791515726E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530126_0,76.111,102.531,taymyr_peninsula,0.4236246744791667,240.67730712890625,1.0639428182912525E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530127_0,76.111,102.531,taymyr_peninsula,0.4265950520833333,244.229248046875,5.970895290374756E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530128_0,76.111,102.531,taymyr_peninsula,0.4331868489583333,243.49696350097656,6.750524039489392E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530129_0,76.111,102.531,taymyr_peninsula,0.4337972005208333,247.977294921875,1.8906891335745968E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530130_0,76.111,102.531,taymyr_peninsula,0.4336751302083333,249.09857177734375,2.3439526557922363E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530131_0,76.111,102.531,taymyr_peninsula,0.4322509765625,242.4326629638672,4.3183563320781104E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530201_0,76.111,102.531,taymyr_peninsula,0.43115234375,245.96885681152344,1.3628602022919267E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530202_0,76.111,102.531,taymyr_peninsula,0.4306640625,242.86280822753906,2.3995067635951273E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530203_0,76.111,102.531,taymyr_peninsula,0.4296468098958333,245.79446411132812,5.318993885339296E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530204_0,76.111,102.531,taymyr_peninsula,0.438232421875,253.2437744140625,0.001788139343148032,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530205_0,76.111,102.531,taymyr_peninsula,0.4624837239583333,255.10800170898438,0.003692768590894957,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530206_0,76.111,102.531,taymyr_peninsula,0.474853515625,249.59658813476562,0.0011580586432273776,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530207_0,76.111,102.531,taymyr_peninsula,0.4863688151041667,250.383544921875,8.300721644900477E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530208_0,76.111,102.531,taymyr_peninsula,0.4941813151041667,256.1999969482422,0.002539709210395813,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530209_0,76.111,102.531,taymyr_peninsula,0.5066324869791666,253.72793579101562,5.828630081055053E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530210_0,76.111,102.531,taymyr_peninsula,0.5080159505208334,253.62403869628906,0.0012024604186535726,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530211_0,76.111,102.531,taymyr_peninsula,0.5233968098958334,263.07611083984375,0.002082653150864644,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530212_0,76.111,102.531,taymyr_peninsula,0.5401204427083334,262.7211151123047,0.003372202594960072,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530213_0,76.111,102.531,taymyr_peninsula,0.5661214192708334,259.84632873535156,0.0033436655998180242,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530214_0,76.111,102.531,taymyr_peninsula,0.576416015625,259.2404022216797,6.860971450173281E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530215_0,76.111,102.531,taymyr_peninsula,0.5776774088541666,255.13265991210938,1.8226802330900682E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530216_0,76.111,102.531,taymyr_peninsula,0.5791015625,253.54550170898438,4.304289817582685E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530217_0,76.111,102.531,taymyr_peninsula,0.5779215494791666,251.19459533691406,2.1517276422855502E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530218_0,76.111,102.531,taymyr_peninsula,0.5739339192708334,249.6383819580078,1.5798210768025456E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530219_0,76.111,102.531,taymyr_peninsula,0.5712890625,247.90240478515625,2.6959180729591026E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530220_0,76.111,102.531,taymyr_peninsula,0.569091796875,241.6702423095703,1.1551380225682806E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19530221_0,76.111,102.531,taymyr_peninsula,0.5679524739583334,238.8824462890625,6.5773723463280476E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
