system:index,area_km2,count,label,label2024,latitude,longitude,year,.geo
7_00000000000000000657_6_00000000000000000576,0.00934919002627876,11,824281533655312,7_00000000000000000657,76.31280622567706,103.44380607118103,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000657_7_00000000000000000657,0.011049155284686498,13,824281533655311,7_00000000000000000657,76.31267806403302,103.4435685996097,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000067d_5_00000000000000000475,0.009454404872661363,11,821446855239661,7_0000000000000000067d,76.15605835903501,103.08581930849898,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000067d_6_00000000000000000596,0.011172904312695665,13,821446855239661,7_0000000000000000067d,76.15608096016057,103.08617734980272,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000067d_7_0000000000000000067d,0.011172904312695665,13,821446855239661,7_0000000000000000067d,76.15608096016057,103.08617734980272,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000067e_7_0000000000000000067e,0.011149180848465237,13,821438265305126,7_0000000000000000067e,76.1863887489463,103.08841623340878,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000068e_7_0000000000000000068e,0.011128083878775107,13,821700258310232,7_0000000000000000068e,76.2137528257515,103.11839223432526,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a3_7_000000000000000006a3,0.011134727567078347,13,822245719156807,7_000000000000000006a3,76.20475583715164,103.18634649846328,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006c6_2_0000000000000000009e,0.012225535903317286,13,814403108871746,7_000000000000000006c6,74.8218340182371,102.20538616799124,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006c6_5_000000000000000004ae,0.012225535903317286,13,814403108871746,7_000000000000000006c6,74.8218340182371,102.20538616799124,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006c6_6_000000000000000005d4,0.012225535903317286,13,814403108871746,7_000000000000000006c6,74.8218340182371,102.20538616799124,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006c6_7_000000000000000006c6,0.012225535903317286,13,814403108871746,7_000000000000000006c6,74.8218340182371,102.20538616799124,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006ca_5_000000000000000004af,0.011103767846570469,13,828293033109649,7_000000000000000006ca,76.24414350291036,103.9479794846437,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006ca_5_000000000000000004b0,0.015372740143513435,18,828340277749906,7_000000000000000006ca,76.24513855298024,103.95133789456258,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006ca_6_000000000000000005d7,0.011103767846570469,13,828293033109649,7_000000000000000006ca,76.24414350291036,103.9479794846437,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006ca_6_000000000000000005d8,0.019643537609024438,23,828340277749906,7_000000000000000006ca,76.2452088577541,103.95150199079403,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006ca_7_000000000000000006ca,0.011103767846570469,13,828293033109649,7_000000000000000006ca,76.24414350291036,103.9479794846437,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006ca_7_000000000000000006cb,0.023913905711190977,28,828340277749906,7_000000000000000006ca,76.24517704699947,103.95183844646678,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006e3_7_000000000000000006e3,0.012351363925771087,13,832218633215257,7_000000000000000006e3,74.66221027472903,104.4377549299122,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006e4_7_000000000000000006e4,0.012617417143670573,13,826815564356260,7_000000000000000006e4,74.32277151989975,103.76219413830607,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006e7_6_000000000000000005f0,0.009953549567126721,11,839412703437442,7_000000000000000006e7,75.40916630532182,105.34021506234521,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006e7_7_000000000000000006e7,0.011762993789610187,13,839412703437442,7_000000000000000006e7,75.40924922073759,105.34035449056063,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000010_7_00000000000000000010,0.012068020152646816,14,787722772031393,7_00000000000000000010,76.11504967235622,98.8565811652088,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000022_6_0000000000000000001a,0.01038536396194184,12,785901705897782,7_00000000000000000022,76.05783977843546,98.62612494668689,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000022_7_00000000000000000023,0.01038536396194184,12,785901705897782,7_00000000000000000022,76.05783977843546,98.62612494668689,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000022_7_00000000000000000022,0.012114827428876719,14,785888820995898,7_00000000000000000022,76.05991879329257,98.6243539367415,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000024_5_00000000000000000015,0.009519776342753913,11,786305432823607,7_00000000000000000024,76.05786432951064,98.67806379340027,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000024_6_0000000000000000001c,0.009519776342753913,11,786305432823607,7_00000000000000000024,76.05786432951064,98.67806379340027,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000024_7_00000000000000000024,0.012116328476210211,14,786305432823607,7_00000000000000000024,76.05803233398947,98.67836831469464,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003e_6_00000000000000000035,0.012246600914305895,14,786318317725211,7_0000000000000000003e,75.90449741906087,98.68137134109482,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000003e_7_0000000000000000003e,0.012246600914305895,14,786318317725211,7_0000000000000000003e,75.90449741906087,98.68137134109482,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000041_6_00000000000000000038,0.01246868123963236,14,783797171921975,7_00000000000000000041,75.64393465852754,98.36336764146169,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000041_7_00000000000000000041,0.01246868123963236,14,783797171921975,7_00000000000000000041,75.64393465852754,98.36336764146169,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000065_7_00000000000000000065,0.012471418976035424,14,786318317724721,7_00000000000000000065,75.64070072250632,98.67798327056,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000065_7_0000000000000000006a,0.029398643344875623,33,786387037201455,7_00000000000000000065,75.63972306492558,98.68712867496515,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000079_6_00000000000000000064,0.01248471372941087,14,786863778571284,7_00000000000000000079,75.6249930386184,98.74728192167642,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000079_7_00000000000000000079,0.01248471372941087,14,786863778571284,7_00000000000000000079,75.6249930386184,98.74728192167642,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008d_7_0000000000000000008d,0.011965279177400591,14,796166677735548,7_0000000000000000008d,76.23401224509287,99.9143859893988,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000b0_7_000000000000000000ac,0.001747886008326905,2,792180948084276,7_000000000000000000b0,75.91797215331303,99.41385762884435,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000b0_7_000000000000000000b0,0.012235468979020173,14,792202422920756,7_000000000000000000b0,75.91839563657061,99.41724547433404,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000d0_7_000000000000000000d0,0.012512396811888218,14,787684117324760,7_000000000000000000d0,75.59300010534228,98.84953599708426,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000f6_3_0000000000000000000d,0.012708656084552829,14,790995537109547,7_000000000000000000f6,75.36150432349207,99.26571245357258,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000f6_6_000000000000000000cb,0.012708656084552829,14,790995537109547,7_000000000000000000f6,75.36150432349207,99.26571245357258,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000f6_7_000000000000000000f6,0.012708656084552829,14,790995537109547,7_000000000000000000f6,75.36150432349207,99.26571245357258,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000103_7_00000000000000000103,0.011945819055306768,14,798747953080489,7_00000000000000000103,76.25741982649006,100.23781804207277,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000108_7_00000000000000000108,0.011877053727794549,14,799847464708415,7_00000000000000000108,76.33826818501487,100.37791668559483,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000114_6_000000000000000000e4,0.009386157785429668,11,802428740053162,7_00000000000000000114,76.25768229617564,100.70157618907012,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000114_6_000000000000000000e3,0.011946925903017165,14,802368610511017,7_00000000000000000114,76.25699635893804,100.69557373529723,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000114_7_00000000000000000114,0.011946925903017165,14,802368610511017,7_00000000000000000114,76.25699635893804,100.69557373529723,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000114_7_00000000000000000116,0.011946112820241873,14,802428740053162,7_00000000000000000114,76.25788179372769,100.70161817988301,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000116_6_000000000000000000e4,0.009386157785429668,11,802428740053162,7_00000000000000000116,76.25768229617564,100.70157618907012,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000116_6_000000000000000000e3,0.011946925903017165,14,802368610511017,7_00000000000000000116,76.25699635893804,100.69557373529723,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000116_7_00000000000000000114,0.011946925903017165,14,802368610511017,7_00000000000000000116,76.25699635893804,100.69557373529723,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000116_7_00000000000000000116,0.011946112820241873,14,802428740053162,7_00000000000000000116,76.25788179372769,100.70161817988301,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000119_7_00000000000000000119,0.0119607167919123,14,802484574627978,7_00000000000000000119,76.24059563894565,100.70920247948202,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000015a_5_000000000000000000b0,0.009735211461287446,11,798245441905890,7_0000000000000000015a,75.73603877138441,100.1766006755908,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000015a_6_00000000000000000116,0.009735211461287446,11,798245441905890,7_0000000000000000015a,75.73603877138441,100.1766006755908,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000015a_7_0000000000000000015a,0.012390623174840406,14,798245441905890,7_0000000000000000015a,75.73610178282037,100.17629616787886,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001af_5_000000000000000000e7,0.009813942923459816,11,795595447084039,7_000000000000000001af,75.6177551914964,99.84477927346849,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001af_6_00000000000000000162,0.009813942923459816,11,795595447084039,7_000000000000000001af,75.6177551914964,99.84477927346849,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001af_7_000000000000000001af,0.012490390203334478,14,795582562182151,7_000000000000000001af,75.61775521483149,99.84397079290704,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001bf_7_000000000000000001bf,0.012488438730262875,14,796424375772173,7_000000000000000001bf,75.62098913638108,99.94961284119147,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d3_2_00000000000000000010,0.01334454262687174,14,788946837707963,7_000000000000000001d3,74.61092343990839,99.01123277424362,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d3_3_00000000000000000017,0.01334454262687174,14,788946837707963,7_000000000000000001d3,74.61092343990839,99.01123277424362,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d3_5_00000000000000000103,0.01334454262687174,14,788946837707963,7_000000000000000001d3,74.61092343990839,99.01123277424362,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d3_6_00000000000000000180,0.01334454262687174,14,788946837707963,7_000000000000000001d3,74.61092343990839,99.01123277424362,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d3_7_000000000000000001d3,0.01334454262687174,14,788946837707963,7_000000000000000001d3,74.61092343990839,99.01123277424362,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001d5_7_000000000000000001d5,0.010007405010907293,14,825286556006674,7_000000000000000001d5,78.52155932559755,103.57000300484678,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001ea_7_000000000000000001ea,0.01184996530707638,14,807307822901628,7_000000000000000001ea,76.37072308905151,101.31541135141865,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001fd_5_0000000000000000011e,0.009388189434080287,11,803523956713637,7_000000000000000001fd,76.2549873672277,100.83887135839583,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001fd_6_000000000000000001a0,0.011948733941651506,14,803523956713637,7_000000000000000001fd,76.25507137387629,100.83917585622117,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000001fd_7_000000000000000001fd,0.011948733941651506,14,803523956713637,7_000000000000000001fd,76.25507137387629,100.83917585622117,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000207_6_000000000000000001a3,0.009394739946859383,11,804112367233170,7_00000000000000000207,76.24489355799419,100.91124293594869,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000207_7_00000000000000000207,0.011957059835644344,14,804112367233170,7_00000000000000000207,76.2448305649286,100.91186245232117,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000210_7_00000000000000000210,0.012002162986096347,14,804949885855791,7_00000000000000000210,76.19189415156337,101.01554088311319,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000214_6_000000000000000001ab,0.009405562836191157,11,805061555005553,7_00000000000000000214,76.22764589132038,101.03089857169418,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000214_7_00000000000000000214,0.011970863624302643,14,805061555005553,7_00000000000000000214,76.22781389247498,101.0312870681643,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000021b_7_0000000000000000021b,0.011996047194000875,14,805246238599229,7_0000000000000000021b,76.19897799922259,101.05457918416585,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000226_6_000000000000000001b9,0.009339462257758146,11,805495346702637,7_00000000000000000226,76.32814289756045,101.08714949208924,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000226_7_00000000000000000226,0.011886620769063449,14,805482461800749,7_00000000000000000226,76.32814292132691,101.08634102020909,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000270_7_00000000000000000270,0.01198576713734934,14,806521843886165,7_00000000000000000270,76.21195223105309,101.21423543175557,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000289_6_00000000000000000204,0.015334393276837041,18,807054419830996,7_00000000000000000289,76.28083162736709,101.2793290629429,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
