system:index,B11,B12,B2,B3,B4,B8,B8A,latitude,longitude,ndvi,ndwi,slump,.geo
00000000000000001e19,2609,1158,1168,1024,966,2629,3182,75.0290305257267,100.21505886883132,0.46258694,0.4393649,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e27,2585,1265,1122,983,957,2787,3407,75.0290305257267,100.21505886883132,0.48878205,0.47851458,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e35,2672,1354,1119,957,959,2538,3115,75.0290305257267,100.21505886883132,0.4515299,0.4523605,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e3d,2798,1387,1168,1005,1033,2622,3153,75.0290305257267,100.21505886883132,0.43474692,0.44582298,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e45,2744,1437,1310,1087,1122,2378,2920,75.0290305257267,100.21505886883132,0.35885715,0.37258297,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000273d,1538,835,1119,914,797,1645,1967,76.0089491959288,101.40616056492462,0.34725633,0.28565845,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000279c,1416,773,1084,881,766,1666,2016,76.0089491959288,101.40616056492462,0.37006578,0.30820572,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027b6,982,586,1101,852,697,1302,1429,76.0089491959288,101.40616056492462,0.30265132,0.20891365,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f02,1990,1642,1206,954,861,988,1084,77.10111235784825,103.45143874061391,0.06868578,0.017507724,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f26,2293,1886,1472,1249,1174,1284,1478,77.10111235784825,103.45143874061391,0.04475183,0.013817607,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003809,2429,1268,1149,997,981,2242,2723,75.82463671298568,102.21244629920659,0.3912504,0.3843779,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000382a,2366,1281,1137,966,985,2353,2710,75.82463671298568,102.21244629920659,0.40982625,0.41789696,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003840,2290,1292,1119,943,982,2187,2557,75.82463671298568,102.21244629920659,0.38024613,0.3974441,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003850,2507,1377,1245,1034,1069,2212,2577,75.82463671298568,102.21244629920659,0.3483694,0.36290818,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003857,2362,1327,1399,1159,1209,2190,2590,75.82463671298568,102.21244629920659,0.2886143,0.3078531,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003868,2667,1451,1179,1005,1093,2196,2650,75.82463671298568,102.21244629920659,0.3353603,0.37207124,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000386d,2354,1254,1214,993,1054,1972,2381,75.82463671298568,102.21244629920659,0.30337077,0.3301855,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003875,877,428,952,697,620,922,1101,75.82463671298568,102.21244629920659,0.19584955,0.13897468,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000387d,2560,1471,1328,1069,1171,2078,2537,75.82463671298568,102.21244629920659,0.27916282,0.3206228,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000052f8,763,344,1115,850,627,1254,1379,74.56271557396154,103.48110513992248,0.33333334,0.19201522,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005336,2477,1239,1146,1015,986,2437,2825,74.56271557396154,103.48110513992248,0.42389718,0.41193512,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005352,2520,1292,1243,1045,1074,2227,2598,74.56271557396154,103.48110513992248,0.3492881,0.36124694,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000046cd,64,20,1194,863,535,306,294,74.59675189230249,102.14738355573577,-0.27229488,-0.47647563,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005616,3057,1569,1209,1073,1109,2607,3044,75.21941184520357,104.51101479203477,0.40312165,0.41684783,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005632,2125,1135,1137,957,974,1994,2336,75.21941184520357,104.51101479203477,0.34366578,0.3514063,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004e06,132,73,959,709,450,359,340,74.3809804514273,102.30755446557555,-0.11248455,-0.32771537,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004e2d,158,62,1086,771,512,442,453,74.3809804514273,102.30755446557555,-0.07337526,-0.27122837,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004e33,106,48,911,630,394,297,255,74.3809804514273,102.30755446557555,-0.14037627,-0.3592233,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a4d,2203,2001,1249,1064,1109,1430,2587,75.14506971244052,98.45259917745685,0.12642772,0.14675221,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004e1b,2739,1396,1243,1165,1085,3413,3834,74.3412989111527,102.23167394294906,0.51756334,0.49104413,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001108,3129,1667,1325,1137,1205,2435,2972,76.26335428833106,100.46672607318675,0.33791208,0.36338186,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005aee,1992,1003,1181,999,917,2564,2950,74.37561615286,105.06669458801203,0.4731399,0.4392366,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005af1,1992,1003,1181,999,917,2564,2950,74.37561615286,105.06669458801203,0.4731399,0.4392366,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b04,2008,1016,1069,904,853,2468,2789,74.37561615286,105.06669458801203,0.4862993,0.46381968,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b23,2162,1129,1181,951,1001,2223,2630,74.37561615286,105.06669458801203,0.37903225,0.40075615,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a37,2250,1155,1194,1038,864,2622,2971,74.55790420392488,105.12095738873143,0.5043029,0.43278688,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a45,2134,1091,1061,942,787,2508,2785,74.55790420392488,105.12095738873143,0.5223065,0.45391303,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a64,2161,1139,1113,981,834,2584,2897,74.55790420392488,105.12095738873143,0.5119953,0.44964936,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a6b,2408,1213,1241,1084,927,2706,3123,74.55790420392488,105.12095738873143,0.48967797,0.42796832,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a79,2508,1336,1282,1147,1061,2801,3131,74.55790420392488,105.12095738873143,0.45054376,0.4189463,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a89,2156,1116,1083,928,851,2429,2753,74.55790420392488,105.12095738873143,0.48109755,0.4471254,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005a9b,2099,1116,1139,961,936,2300,2635,74.55790420392488,105.12095738873143,0.42150804,0.41061023,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a77,2166,1319,1213,1034,960,1850,2199,74.98190674579388,97.99371308804672,0.31672597,0.28294036,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032d2,2067,947,1085,934,729,3265,3570,76.43006224031518,102.90718316153557,0.6349524,0.55513215,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003403,2223,999,1044,902,800,2904,3415,76.43006224031518,102.90718316153557,0.5680345,0.5260116,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ffc,1677,1087,1474,1166,1066,1330,1574,77.31136789072033,102.82763725784316,0.11018364,0.06570513,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000200a,1775,1205,1312,1077,1036,1314,1516,77.31136789072033,102.82763725784316,0.118297875,0.099121705,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000201d,1917,1273,1230,998,960,1369,1574,77.31136789072033,102.82763725784316,0.17561185,0.15673849,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002042,2003,1297,1270,1025,990,1399,1640,77.31136789072033,102.82763725784316,0.17120133,0.15429042,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000204e,1994,1297,1409,1141,1074,1453,1660,77.31136789072033,102.82763725784316,0.14998022,0.12027756,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000549f,1515,1197,1149,901,783,839,930,75.55348323702668,105.23143607643159,0.03452528,-0.035632186,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000054f9,1473,1187,1081,835,729,786,879,75.55348323702668,105.23143607643159,0.037623763,-0.030228253,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000552d,1329,985,1184,870,739,729,811,75.55348323702668,105.23143607643159,-0.006811989,-0.08818011,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005534,1461,1090,1164,868,779,786,915,75.55348323702668,105.23143607643159,0.0044728434,-0.049576785,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000554c,1446,1169,1078,821,720,759,869,75.55348323702668,105.23143607643159,0.026369167,-0.039240506,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004c84,2421,1303,1117,974,880,2142,2538,74.68130982557899,102.69895651964282,0.41760424,0.37483954,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d1a,944,421,1093,809,660,1260,1540,75.66755596017593,99.38197393721812,0.3125,0.2179797,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b2e,2160,1566,1306,1123,1076,1703,1950,75.68978457892736,103.3381954102606,0.22562073,0.20523709,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b3f,2059,1445,1259,1066,1047,1588,1825,75.68978457892736,103.3381954102606,0.20531309,0.19668426,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b54,2088,1487,1279,1076,1052,1651,1862,75.68978457892736,103.3381954102606,0.22160563,0.21085443,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013f8,1831,1292,1118,935,915,1369,1542,74.74049101476032,99.36132384023962,0.19877408,0.18836805,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005189,1893,1154,1165,961,911,1697,1931,75.98157477456171,104.60705936962495,0.30138037,0.27689993,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000430,2403,1161,1197,1036,905,2805,3303,75.86589231593216,97.53700749905175,0.51212937,0.46055713,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043c,1823,894,1054,893,790,2600,3005,75.86589231593216,97.53700749905175,0.5339233,0.48869166,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000122c,2017,1130,1228,1027,1002,2089,2475,75.66475118561331,100.16566986556334,0.35166612,0.34082156,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043ae,2463,1338,1183,997,1010,2163,2590,75.69212114787938,103.14427802364834,0.3633785,0.36898735,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043bd,2307,1259,1117,932,949,1957,2339,75.69212114787938,103.14427802364834,0.34686854,0.35479406,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001763,2659,1373,1438,1243,1312,3002,3553,76.81116377094898,101.36150712697543,0.3917478,0.41436985,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002397,545,404,1340,1054,918,831,842,76.3690751152072,102.35878953667965,-0.04974271,-0.11830239,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023e1,218,103,1262,1035,877,555,545,76.3690751152072,102.35878953667965,-0.22486034,-0.3018868,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000242c,1258,958,1499,1258,1219,1443,1540,76.3690751152072,102.35878953667965,0.08414726,0.06849315,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002440,161,115,1245,1010,877,523,519,76.3690751152072,102.35878953667965,-0.25285715,-0.31767777,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000246f,283,186,1145,914,827,675,706,76.3690751152072,102.35878953667965,-0.101198405,-0.15040906,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253b,257,176,1210,960,879,658,675,76.3690751152072,102.35878953667965,-0.1437866,-0.18665019,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a87,2625,1554,1276,1123,1089,2334,2734,74.88964348589704,101.67427293396516,0.36371604,0.35030374,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a8f,2249,1332,1233,1059,996,2057,2312,74.88964348589704,101.67427293396516,0.34752703,0.3202824,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a47,2860,1413,1202,1094,1047,2858,3352,75.06123861263573,98.3721926672611,0.4637644,0.44635627,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a51,3056,1432,1189,1083,1097,3153,3770,75.06123861263573,98.3721926672611,0.4837647,0.48866856,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f17,794,353,1027,719,557,878,1037,74.84381284526974,98.68527061132458,0.22369339,0.09956168,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f31,2098,1425,1597,1337,1263,2167,2408,74.84381284526974,98.68527061132458,0.26355684,0.23687215,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d3b,2276,1196,1166,1002,925,2150,2494,75.546250575118,100.56881719180541,0.398374,0.3642132,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d41,2371,1243,1258,1073,1003,2239,2583,75.546250575118,100.56881719180541,0.38124615,0.35205314,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d5a,2286,1196,1101,954,886,2176,2492,75.546250575118,100.56881719180541,0.42129326,0.39041534,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d5f,2298,1248,1178,1001,932,2292,2622,75.546250575118,100.56881719180541,0.42183623,0.39204374,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d7a,2198,1184,1140,968,910,2160,2487,75.546250575118,100.56881719180541,0.40716612,0.38107416,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d8a,2252,1212,1294,1083,1039,2285,2538,75.546250575118,100.56881719180541,0.3748496,0.35688835,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d9c,2220,1150,1143,993,960,2144,2515,75.546250575118,100.56881719180541,0.3814433,0.36691105,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001da9,2033,1093,1234,1030,1026,2111,2480,75.546250575118,100.56881719180541,0.34587187,0.3441579,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000582a,2427,1183,1074,929,880,2400,2853,75.289531209269,105.37660657032758,0.46341464,0.44187444,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000049b3,2077,1033,1185,1029,863,3148,3621,76.35811910391888,104.53147760676903,0.5696834,0.50730187,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005759,2680,1357,1272,1129,1051,2716,3102,74.31086108736187,103.63014613353286,0.44199628,0.41274384,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,23,6,890,550,306,164,156,75.92415047119543,96.78589422210405,-0.30212766,-0.5406163,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,128,88,1011,648,427,295,324,75.92415047119543,96.78589422210405,-0.18282549,-0.37433723,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,66,27,1112,716,458,285,278,75.92415047119543,96.78589422210405,-0.23283984,-0.43056944,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a11,624,307,1119,813,613,833,951,75.17057577046623,102.03642328512183,0.15214385,0.012150669,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a67,2717,1573,1435,1243,1282,2251,2580,75.17057577046623,102.03642328512183,0.27427116,0.28849456,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001041,423,239,1000,672,481,577,696,74.30718232899278,98.35295164621549,0.09073724,-0.07606085,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001046,1834,1199,1251,1037,979,1771,2106,74.30718232899278,98.35295164621549,0.288,0.26139602,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000104a,1798,1123,1157,953,890,1635,1981,74.30718232899278,98.35295164621549,0.29504952,0.26352397,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001051,390,200,1194,792,562,571,629,74.30718232899278,98.35295164621549,0.007943513,-0.16214234,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000105a,1876,1185,1168,969,927,1650,2001,74.30718232899278,98.35295164621549,0.2805588,0.2600229,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001061,1858,1155,1177,980,929,1682,1970,74.30718232899278,98.35295164621549,0.28839526,0.26371148,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001064,1857,1204,1202,1013,969,1729,2003,74.30718232899278,98.35295164621549,0.28169015,0.26112327,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000213d,2519,1393,1334,1151,1212,2854,3373,76.76230094160533,102.16333376020394,0.4038367,0.42521846,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005885,2334,1127,1059,930,1006,2468,2938,75.33987000106136,105.86213132943098,0.42084053,0.4526192,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000589a,2532,1262,1189,989,1103,2322,2820,75.33987000106136,105.86213132943098,0.35591242,0.4025974,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000431c,1005,475,1372,1052,874,1295,1437,75.59281250831808,102.7178363535031,0.19409867,0.10353643,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004369,2643,1446,1156,1035,1077,2550,2876,75.59281250831808,102.7178363535031,0.40612075,0.42259413,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000437e,2677,1486,1174,1042,1092,2501,2952,75.59281250831808,102.7178363535031,0.39215142,0.4117979,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004390,2487,1377,1130,984,1038,2349,2739,75.59281250831808,102.7178363535031,0.3870682,0.40954095,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043a7,2713,1503,1219,1056,1126,2451,2861,75.59281250831808,102.7178363535031,0.37042215,0.3977759,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043b1,2609,1413,1143,988,1060,2341,2750,75.59281250831808,102.7178363535031,0.37665394,0.40642837,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043c0,2685,1508,1260,1072,1163,2454,2809,75.59281250831808,102.7178363535031,0.35692564,0.39194554,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043c4,2685,1508,1260,1072,1163,2454,2809,75.59281250831808,102.7178363535031,0.35692564,0.39194554,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043e0,2755,1523,1182,1031,1167,2333,2810,75.59281250831808,102.7178363535031,0.33314285,0.38703924,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000043f8,2707,1539,1351,1115,1243,2290,2751,75.59281250831808,102.7178363535031,0.29634872,0.34508076,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a26,1335,1061,1032,752,618,621,715,75.18724389020402,101.76969323740785,0.0024213076,-0.09541151,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
